fadE	fadR	fadI	fabB	fabR	fabA	fadJ	uspA	fadB	arcA	fadD	fadA	fadL	puuD	ydeA	puuR	rpsJ	betB	betI	betT	betA	ybdN	rplB	rplV	ackA	hybD	hybB	uvrA	hybE	lldP	lldR	lldD	appA	appB	appY	appC	yccB	hyaD	hyaA	hyaB	iscR	hyaF	hyaE	hyaC	narP	narL	napC	napG	napF	napB	napD	modE	napA	napH	ccmC	ccmE	ccmH	ccmF	flhC	ccmA	ccmB	flhD	ccmG	ccmD	nrfC	nrfD	nrfF	nrfE	nrfG	nrfA	nrfB	mdh	glpC	glpB	glpA	fliF	flgE	hdfR	gltK	ygbK	flgI	flgC	ppdB	fliI	recC	gltI	fliL	ycgR	flgJ	hybC	flhA	flgF	fliR	fliG	flhE	ppdA	fliP	flgM	fliO	fliE	flgA	ygdB	fliT	gltJ	flgB	fliM	fliN	ppdC	hybG	hybO	flhB	fliK	gltL	fliD	flgG	fliJ	flgH	fliQ	hybA	fliH	yhjH	flgN	fliS	flgD	hybF	glpR	ydhX	ydhT	oppF	ydhU	cydC	fdnI	cydD	glpD	ydhY	hydN	oppC	lrhA	fdnG	yecR	oppB	moeB	oppD	moeA	oppA	fdnH	qseB	ydhV	ydhW	ytfE	hcp	yeaR	hcr	fnr	fdhF	ubiA	ubiC	focA	nuoN	nuoI	nuoJ	norV	nuoH	dmsC	nuoM	dmsA	nuoB	nuoK	nuoE	nuoL	nuoC	dmsB	nuoF	norW	nuoG	nuoA	ynfG	iraM	dcuS	rpmC	rplC	rpsQ	dmsD	rpsS	rplW	tpx	ynfH	rplD	dcuC	ynfF	ynfE	rpsC	puuA	rplP	narX	fumB	pflB	frdD	dcuR	frdA
0.2211212	0.8100907	0.1407931	0.0157837	0.6833803	0.3587096	0.1409917	0.1447894	0.0271495	0.4638904	0.2705384	0.0011864	0.2614086	0.1243601	0.2223914	0.0427538	0.1714618	0.5001186	0.0762147	0.1992845	0.5522910	0.6605498	0.5684339	0.3046918	0.2919901	0.1509305	0.1311098	0.0533248	0.0329207	0.6044634	0.2108393	0.3327154	0.7187827	0.6271679	0.7823240	0.4584152	0.5495129	0.5601037	0.6767288	0.4214354	0.6889960	0.3829285	0.3849262	0.0285900	0.7079897	0.2737388	0.3296300	0.3995014	0.0004596	0.0740149	0.2353506	0.4454639	0.0842491	0.5034870	0.5592672	0.4243587	0.6360475	0.6872135	0.1834086	0.7008838	0.5425833	0.6937882	0.7007663	0.5043449	0.7247074	0.3085253	0.4682588	0.5029376	0.5071671	0.6176385	0.4321969	0.1925593	0.3336949	0.0683235	0.4102767	0.6980157	0.4576297	0.4583171	0.7995601	0.4164147	0.5198678	0.3512302	0.2629915	0.5380689	0.6156711	0.6514327	0.1109835	0.5711580	0.6190869	0.5454878	0.5127375	0.4527546	0.0429597	0.4369197	0.1762850	0.2706416	0.4827153	0.4341701	0.3157664	0.1359845	0.3898565	0.0019562	0.3725040	0.6839213	0.3286841	0.1687001	0.2631633	0.6929938	0.0372181	0.0024222	0.4087950	0.4890233	0.5227142	0.1531072	0.2438821	0.1244882	0.6549170	0.0572527	0.1438050	0.1064412	0.4816084	0.2276511	0.7093287	0.1012719	0.0075325	0.5602537	0.0389340	0.6740727	0.1485606	0.3938570	0.3569900	0.3837333	0.8119511	0.2038860	0.2690120	0.6149856	0.2128471	0.4575743	0.2510329	0.6587547	0.1152055	0.5162020	0.0584096	0.2613565	0.5399703	0.5237526	0.6042928	0.1525557	0.2429886	0.0005640	0.6233278	0.7912605	0.3078238	0.3039584	0.6494355	0.0026973	0.0073639	0.7858180	0.4568701	0.3909849	0.3647421	0.4191208	0.0356434	0.5596526	0.5454728	0.2238671	0.5196127	0.4464404	0.1273408	0.4568271	0.1035910	0.2786523	0.0503207	0.5219649	0.1321338	0.5865617	0.3297902	0.4517355	0.2599329	0.1579659	0.1012532	0.2935594	0.3319924	0.3622935	0.1554573	0.2210192	0.3622190	0.3538672	0.5628273	0.1816193	0.0955871	0.1900239	0.6783881	0.2853538	0.5344129	0.3388105	0.3959302	0.5191065	0.0097079	0.3413489
0.3303880	0.4726942	0.1241427	0.4654539	0.6643537	0.3354330	0.1513549	0.4016940	0.1722833	0.6047588	0.4412313	0.0016235	0.2288534	0.0537012	0.0154975	0.0160082	0.5515967	0.3465002	0.0246981	0.5949575	0.7572863	0.7873401	0.3666037	0.1218253	0.4083912	0.1336908	0.0175547	0.0095142	0.0130794	0.6705371	0.2210418	0.2777613	0.5265550	0.3543026	0.2108038	0.4755132	0.1074672	0.3265703	0.2315675	0.0906026	0.7155406	0.4831927	0.4639410	0.0074723	0.5133699	0.7571215	0.5726394	0.4869795	0.5361845	0.1666865	0.2373697	0.4392044	0.2009015	0.1914418	0.6229275	0.0781852	0.5423732	0.7016149	0.3753002	0.5762733	0.6736993	0.3919222	0.4402182	0.6898549	0.7224022	0.2805042	0.5640061	0.3924293	0.2833767	0.6850703	0.4498198	0.1335147	0.1415923	0.2775949	0.3947250	0.6353909	0.4042738	0.4300505	0.3956134	0.5317230	0.5068697	0.1351726	0.3124318	0.5742995	0.5610181	0.7595864	0.0057732	0.6180563	0.5824366	0.2046942	0.4747724	0.4125498	0.0197457	0.3069556	0.0956287	0.1481917	0.6085165	0.4946596	0.1722789	0.1713997	0.2287227	0.1225619	0.2236595	0.7057130	0.2175056	0.0165971	0.0727415	0.7055034	0.0138616	0.1330764	0.5264225	0.4831584	0.4217316	0.4293895	0.4105725	0.0591431	0.7268283	0.1248215	0.0233442	0.0393384	0.5814407	0.0484193	0.6757764	0.2398373	0.0007318	0.5505833	0.6022310	0.5283589	0.2213137	0.1895626	0.3043726	0.0797450	0.6703200	0.1970525	0.0453094	0.1634628	0.3264031	0.5409272	0.2649678	0.6550728	0.0098375	0.3771336	0.0182693	0.3353006	0.5569000	0.6972456	0.6832199	0.2749330	0.0264278	0.0323527	0.4694913	0.6004881	0.3901021	0.2413617	0.3639746	0.0064430	0.0055880	0.6719957	0.1304457	0.3123989	0.5226765	0.5026018	0.3564837	0.3578033	0.5844475	0.0079896	0.5327634	0.6327611	0.3478032	0.3705920	0.1419816	0.0603438	0.4962870	0.2887558	0.3764560	0.7400078	0.0962323	0.5955517	0.0779517	0.1546170	0.1058863	0.1544981	0.2961757	0.3145583	0.3977338	0.1481040	0.0700541	0.5705555	0.7417322	0.0931211	0.0494069	0.1948463	0.6256680	0.3932376	0.5844620	0.2012113	0.5629776	0.0119251	0.2007124	0.5866350
0.1890924	0.6562433	0.0854442	0.0083646	0.5131407	0.1891947	0.1559471	0.2402932	0.1133290	0.6961893	0.2324738	0.0006711	0.1613085	0.0189635	0.2599364	0.0480845	0.1050150	0.3304188	0.0951440	0.3570380	0.7178083	0.4854170	0.3878866	0.0701533	0.2598861	0.0907828	0.0651755	0.0202099	0.2229700	0.6770200	0.2210761	0.3534948	0.6993501	0.7161149	0.6097772	0.6165772	0.7429030	0.0670695	0.3775090	0.6888154	0.7422163	0.7091681	0.5278010	0.0193624	0.5880337	0.2116594	0.4974395	0.3602118	0.5551586	0.1904004	0.4989295	0.5123739	0.0086086	0.3967798	0.6612216	0.2437222	0.5941923	0.7493508	0.4273456	0.6239263	0.7330164	0.5033215	0.7414661	0.6840442	0.6599844	0.3790214	0.4484632	0.5883405	0.5073610	0.4491466	0.6277058	0.0530993	0.4186181	0.1801663	0.3224453	0.6238243	0.3656389	0.7219430	0.6575491	0.6265119	0.6611664	0.2378652	0.3328794	0.5452491	0.6893885	0.7047128	0.0021222	0.6301502	0.4373733	0.6130101	0.4570891	0.5447012	0.1092612	0.3364414	0.2482612	0.3090665	0.4950306	0.5741461	0.3882468	0.1396497	0.3133925	0.2205946	0.3530135	0.7582232	0.4516083	0.3004754	0.4444796	0.6850734	0.1220368	0.1443768	0.3272624	0.3855767	0.4781169	0.3641004	0.4924399	0.2530372	0.6758387	0.1942845	0.2713314	0.2049152	0.6044057	0.3676968	0.6852619	0.1716205	0.0063322	0.7658166	0.3864755	0.7127665	0.0765440	0.5341944	0.2718456	0.1513610	0.7377998	0.2142580	0.3947143	0.6240688	0.2424357	0.6621972	0.0017294	0.7192861	0.0064184	0.5860070	0.0618395	0.4502756	0.5291255	0.3116861	0.7290425	0.3993545	0.1861706	0.2044774	0.6435243	0.5104125	0.3465972	0.1774713	0.6831042	0.0009497	0.0194076	0.4579126	0.1392996	0.3538741	0.4325374	0.6007153	0.1313587	0.1339524	0.7623478	0.1905781	0.6866534	0.5240860	0.0216641	0.2659049	0.0062134	0.2065923	0.0047247	0.4579631	0.0752810	0.5890489	0.0841524	0.5561305	0.1097004	0.0026676	0.0956193	0.1861071	0.4246756	0.3623453	0.3513659	0.0521412	0.2765282	0.2265135	0.2839606	0.3103284	0.0606192	0.4894848	0.7064195	0.3219956	0.5412653	0.2187395	0.6164385	0.2600980	0.0350242	0.2711100
0.2584021	0.5539559	0.0911936	0.5769119	0.6351376	0.4668542	0.1628749	0.3288581	0.1358524	0.6159522	0.2444342	0.0006246	0.2089087	0.1002786	0.1454164	0.0576305	0.0494706	0.4296764	0.0409737	0.3857781	0.6394642	0.6473151	0.2070777	0.1479071	0.3107042	0.0032863	0.1372261	0.0166848	0.1862271	0.6402967	0.1472352	0.0325420	0.6702759	0.2758859	0.3137716	0.3442268	0.1985601	0.1373021	0.6010999	0.1841931	0.6698666	0.2318056	0.5600175	0.3129437	0.7720144	0.2868367	0.3693498	0.5466268	0.6608228	0.1595180	0.5953373	0.7077287	0.1496788	0.1320193	0.7380114	0.4427089	0.5859382	0.8134146	0.2400265	0.6075150	0.5479518	0.6724708	0.6244092	0.7116814	0.7002931	0.1760209	0.4117152	0.3130266	0.3749167	0.7329962	0.7485605	0.2669450	0.4819016	0.2513819	0.2060629	0.6043182	0.3657679	0.5784020	0.6042934	0.4312510	0.6366230	0.0516563	0.3063748	0.4759171	0.5095807	0.6372412	0.0318648	0.5572550	0.4898401	0.4020960	0.4345701	0.4139951	0.1124712	0.4581850	0.1392673	0.1982539	0.4922670	0.4337986	0.1473080	0.2200406	0.4315448	0.0148459	0.4120302	0.5346118	0.3236366	0.0412780	0.1725935	0.6210548	0.0713470	0.0805268	0.2329949	0.5440713	0.5809692	0.2480480	0.2207344	0.1257829	0.6744830	0.0382308	0.0635952	0.0681077	0.5628245	0.0548006	0.7594263	0.1611760	0.0029816	0.6568244	0.0625267	0.5591964	0.0668657	0.3551102	0.4222092	0.0870389	0.5806382	0.1028559	0.1821818	0.4157840	0.2872128	0.5660885	0.0303529	0.7998094	0.0003571	0.6550153	0.0260732	0.3273715	0.3485214	0.5964816	0.6660818	0.1240174	0.0370368	0.0679119	0.7571661	0.6182186	0.6727808	0.2840976	0.5585645	0.0022528	0.0035256	0.6554172	0.1831688	0.3119027	0.6659382	0.2122283	0.0997425	0.2664034	0.4968629	0.1115461	0.4986866	0.2604372	0.2033591	0.2807509	0.5117372	0.3413034	0.1167360	0.4925479	0.0191743	0.6166085	0.0587851	0.7018063	0.4041466	0.0025508	0.0387294	0.3533503	0.5315633	0.1115392	0.3496451	0.1550189	0.1041487	0.3022890	0.4391671	0.0107550	0.2222895	0.0972589	0.6240149	0.2717985	0.3325458	0.1518914	0.6489427	0.3801612	0.1389867	0.0274831
0.2600695	0.6442726	0.1175377	0.5192840	0.7449726	0.2398044	0.1744460	0.3718769	0.1275416	0.5804912	0.2809602	0.0004430	0.2288924	0.0012878	0.0243563	0.0853833	0.1473198	0.4174836	0.0883213	0.2241519	0.6972936	0.6869825	0.6534473	0.0978020	0.3452214	0.3351109	0.4275883	0.0223668	0.4462043	0.6119015	0.3641544	0.3000728	0.5049364	0.5504341	0.4216763	0.6061666	0.2651881	0.0243136	0.3288529	0.3686479	0.4790150	0.5386906	0.5861292	0.0069664	0.6951091	0.0771925	0.6099959	0.6800785	0.2358002	0.2429829	0.6052405	0.6129093	0.1971657	0.2639814	0.6264379	0.5166924	0.6506552	0.7012736	0.6465542	0.6226021	0.7724040	0.6663469	0.7143501	0.7413533	0.5633730	0.5435277	0.6087785	0.3496961	0.6143223	0.7669265	0.4257704	0.1687983	0.1589746	0.0531610	0.1836660	0.8034223	0.5162262	0.5068137	0.6236748	0.5817699	0.6541960	0.2583859	0.5973721	0.7143222	0.5620176	0.7890184	0.2125881	0.6693201	0.5663728	0.5506956	0.7129424	0.4913248	0.3775322	0.5567755	0.2286313	0.5131035	0.5525056	0.5697081	0.4797268	0.5263534	0.5681849	0.4890313	0.4908901	0.5795818	0.3852273	0.2415696	0.6300720	0.8268529	0.2668190	0.4436996	0.4300155	0.4597982	0.7343578	0.4873206	0.6815334	0.1892763	0.6577337	0.4693899	0.2530976	0.4570237	0.5688277	0.3995931	0.6878771	0.3667817	0.1677653	0.4089797	0.2519899	0.8041701	0.0882868	0.6218014	0.2131203	0.0372937	0.4064078	0.3688357	0.1303998	0.6500444	0.1777297	0.4012020	0.2106766	0.5442873	0.0172440	0.4225262	0.0419829	0.1509843	0.3823826	0.2585933	0.6430234	0.6599536	0.4203054	0.0000024	0.4269004	0.4517322	0.5578272	0.3616616	0.6936056	0.0083473	0.0607790	0.6854927	0.3131202	0.5167489	0.2226964	0.5253685	0.3088138	0.5398375	0.5442109	0.2076472	0.6888713	0.3117071	0.0923876	0.3068159	0.0011753	0.6557381	0.0032723	0.6021747	0.1242560	0.3852953	0.3747933	0.5109632	0.3242185	0.1543972	0.0749265	0.3845593	0.2445683	0.4790394	0.4532384	0.2385363	0.3928609	0.5550091	0.2940545	0.0153500	0.0743725	0.3423660	0.6668156	0.5354952	0.6501487	0.4323405	0.4958355	0.5998046	0.2528773	0.4042162
0.2815454	0.5956353	0.0905689	0.0052086	0.6871326	0.3022138	0.1801721	0.3874453	0.1165600	0.5369143	0.2510230	0.0033382	0.2032664	0.0038612	0.1110313	0.0577144	0.2529911	0.4574649	0.0958769	0.4185469	0.6971081	0.5615471	0.3766552	0.1050683	0.5544760	0.1106486	0.0891101	0.0149318	0.2031754	0.6377310	0.3167482	0.1896544	0.6292980	0.5767525	0.7444430	0.5744970	0.5057323	0.0749871	0.4070217	0.3847576	0.7231328	0.6501208	0.5124641	0.0209114	0.6584236	0.4287664	0.4533614	0.5976607	0.2128444	0.2467227	0.5605631	0.6987175	0.0046643	0.4190603	0.6202256	0.2961092	0.6867275	0.8173507	0.4543679	0.6392863	0.5662513	0.5186639	0.4985630	0.5057740	0.6100544	0.5518182	0.7551225	0.2841933	0.2524653	0.5997750	0.7804863	0.2478864	0.0466451	0.0619459	0.4850483	0.6200793	0.6925883	0.5517656	0.7340422	0.5945868	0.5761647	0.3072875	0.5787472	0.5011177	0.6055648	0.6004504	0.1950476	0.5360289	0.5933637	0.3190648	0.6153669	0.5204971	0.2845646	0.3309974	0.2115456	0.4110480	0.7246472	0.5872407	0.3438430	0.2847226	0.3627028	0.3933070	0.5466987	0.6897917	0.2442976	0.3056971	0.1836689	0.6489672	0.0614894	0.0928869	0.4302677	0.5380622	0.5723074	0.6894885	0.6528705	0.1185299	0.8431509	0.4358797	0.0984084	0.2086802	0.5610659	0.2761713	0.6561203	0.1574096	0.0027732	0.6855196	0.3153633	0.6137895	0.1874756	0.2799658	0.4716087	0.0743145	0.6453294	0.2612788	0.2324837	0.4565082	0.2577408	0.6670800	0.1693679	0.6013038	0.0038713	0.6095786	0.0402880	0.4153120	0.4217446	0.2621380	0.6487472	0.0608126	0.0001800	0.0001496	0.6000885	0.6356141	0.4620387	0.2723901	0.5667272	0.0003308	0.0030465	0.4677326	0.1683075	0.4538550	0.2337613	0.3756342	0.5700467	0.3111869	0.7327119	0.2473268	0.5552232	0.3731580	0.3435753	0.5015397	0.1215687	0.2816419	0.4765117	0.3064042	0.2786690	0.5212083	0.3017154	0.5359002	0.0820967	0.0580635	0.0573762	0.2722144	0.2140232	0.1148089	0.1587302	0.1429043	0.1561455	0.4293772	0.3115281	0.0038200	0.0408284	0.1004409	0.6735197	0.3095980	0.4713361	0.0867767	0.6885421	0.0017664	0.0009544	0.1402676
0.1911670	0.6170565	0.0838472	0.5499662	0.6903184	0.1366868	0.0727331	0.2266685	0.1887884	0.4975959	0.2811146	0.0020562	0.2800180	0.0051914	0.0000568	0.1096618	0.1033366	0.3893896	0.0509939	0.2652993	0.7362234	0.7411457	0.6761864	0.1026476	0.5230117	0.1040979	0.0588918	0.0450347	0.1673456	0.4447696	0.2374479	0.3453342	0.5809058	0.6330490	0.6856035	0.6289050	0.3561169	0.4297106	0.3959994	0.4040563	0.6981304	0.5118995	0.5804449	0.0079995	0.4524199	0.5261211	0.3868460	0.6177730	0.0132319	0.1810852	0.3499374	0.5283544	0.0044069	0.1999355	0.6225803	0.3573198	0.4789734	0.6667271	0.3752685	0.5836459	0.6055117	0.5580281	0.6091089	0.5740913	0.6409911	0.3934866	0.3923333	0.2845203	0.3431042	0.5023242	0.4718245	0.2789088	0.4394090	0.0101471	0.3413174	0.6934676	0.4334898	0.7268648	0.4903599	0.6607695	0.6655981	0.5120976	0.3683939	0.5646855	0.6199892	0.7223659	0.5481522	0.5853259	0.4909064	0.3988671	0.5279650	0.7692837	0.0819755	0.5285609	0.3242355	0.2332491	0.4137892	0.7351791	0.2061455	0.2903794	0.3093188	0.0874240	0.2960102	0.6187017	0.3924802	0.0642121	0.0892560	0.6930010	0.1353408	0.0856017	0.2651975	0.3365791	0.4199679	0.2986024	0.4320394	0.0484498	0.5689526	0.2141056	0.0009095	0.0410803	0.6230910	0.1002818	0.6290952	0.1761469	0.0088508	0.6734518	0.3474881	0.5295180	0.1839567	0.6162975	0.2550059	0.5884098	0.6272082	0.1037700	0.3691061	0.3371792	0.2161039	0.7906491	0.1312640	0.6022387	0.0073310	0.6343524	0.0121458	0.3523647	0.4900754	0.7177193	0.7985165	0.0595571	0.1888730	0.4191532	0.4435891	0.4395772	0.1986467	0.3487518	0.4401052	0.0024936	0.0009150	0.3045418	0.4529867	0.2225548	0.6537377	0.4678534	0.2899269	0.3640283	0.6765915	0.1843814	0.5588168	0.1939601	0.1884274	0.3672247	0.0400947	0.4087466	0.3915424	0.2508422	0.3109517	0.6844592	0.2674122	0.6356087	0.1718355	0.0593375	0.1065453	0.3607021	0.6276410	0.0717540	0.0549006	0.1502924	0.2163993	0.4285565	0.3777120	0.3196705	0.0924339	0.3363913	0.7173498	0.4178973	0.5645204	0.2379405	0.6700691	0.1768159	0.0050924	0.1285222
0.2808952	0.7191226	0.0532473	0.0211682	0.6418080	0.5881452	0.1027669	0.3158225	0.0696764	0.5835882	0.2172669	0.0002467	0.1313529	0.1053455	0.1524225	0.0487028	0.0988680	0.2891658	0.0685455	0.3574501	0.5130157	0.8261716	0.3960908	0.0142764	0.2215710	0.0605504	0.0039322	0.0075863	0.0152997	0.7653981	0.1549818	0.2810031	0.5902827	0.5769272	0.6819597	0.5302155	0.6033591	0.5408282	0.6894234	0.1502950	0.6727464	0.6353174	0.5878809	0.0901760	0.7546856	0.3613070	0.4180922	0.3529934	0.2056275	0.2395395	0.6333093	0.5787885	0.0208735	0.2063662	0.7354510	0.2371244	0.5246445	0.7673984	0.3655849	0.6561419	0.6120111	0.5853716	0.6489490	0.5499422	0.7424447	0.4417325	0.6108207	0.3633635	0.5234611	0.5869956	0.3873946	0.2084016	0.4702433	0.1217746	0.3784268	0.6309135	0.4274651	0.2745136	0.6540376	0.7639427	0.6075766	0.3329849	0.5870612	0.4404901	0.6426756	0.6924653	0.0710208	0.5930234	0.5671189	0.3919025	0.6297347	0.4663426	0.3284369	0.6358371	0.4949319	0.5709297	0.4405320	0.5043929	0.3045726	0.4410814	0.4582691	0.4061816	0.3856136	0.5573668	0.4220360	0.1271808	0.2196258	0.6408686	0.0112998	0.1216350	0.5048585	0.5700293	0.4832768	0.5299494	0.6030660	0.1339634	0.7154138	0.3896702	0.0910158	0.1660545	0.6032985	0.4639084	0.6923120	0.2107589	0.0033473	0.6947212	0.1785850	0.6120334	0.0644625	0.4054301	0.3210005	0.0688645	0.7337720	0.1805528	0.1570779	0.5456709	0.0402054	0.5097512	0.0936547	0.6792598	0.0081631	0.6180466	0.0604827	0.4852229	0.4797343	0.4526082	0.7958748	0.3194521	0.2632350	0.0159073	0.5476066	0.6798445	0.3836554	0.2525038	0.6967073	0.0124935	0.0000602	0.5698450	0.4013538	0.2762918	0.3346848	0.4270424	0.0706290	0.4620170	0.6472356	0.0224759	0.5852884	0.4658574	0.2317616	0.0987629	0.3210786	0.0427634	0.0655168	0.3315557	0.0694684	0.6628775	0.1531241	0.5787802	0.3760517	0.0000855	0.1093036	0.3163005	0.4904581	0.1109390	0.1736992	0.0388589	0.0745984	0.6395267	0.3416680	0.2965245	0.0467507	0.2827091	0.6234095	0.3116206	0.5487646	0.2590869	0.6559079	0.2790637	0.1309479	0.1814421
0.2677764	0.6620282	0.0619988	0.3468558	0.7576425	0.2513261	0.2131743	0.3525757	0.2121766	0.6686941	0.1879935	0.0017188	0.1965775	0.0771757	0.0004198	0.1192250	0.1707683	0.4758949	0.0935528	0.3124873	0.6998673	0.6366395	0.2459410	0.2047794	0.1752634	0.0106404	0.1544320	0.0299565	0.2539093	0.6734276	0.2875671	0.2901054	0.5092503	0.5578219	0.5397316	0.4902072	0.5645793	0.2329269	0.2782545	0.4929241	0.5635576	0.3974934	0.2298898	0.0214025	0.6974101	0.3394501	0.5571577	0.3800280	0.3299389	0.1964242	0.3770207	0.5913327	0.0348800	0.1811513	0.5599090	0.2685044	0.5516683	0.6320783	0.3850894	0.7535397	0.5360910	0.5840269	0.7469109	0.5869850	0.5855613	0.4156162	0.7784112	0.5010158	0.3583227	0.6287601	0.4510265	0.1519390	0.3789061	0.0713252	0.2293621	0.5472638	0.5229836	0.3567949	0.5519260	0.5725995	0.7671064	0.3270626	0.5764423	0.5247484	0.6276971	0.6757147	0.0697047	0.6325249	0.5225404	0.3704135	0.6127983	0.5141462	0.1910900	0.6957536	0.4893333	0.4459776	0.5212175	0.5602103	0.4873230	0.5365214	0.4350679	0.5214342	0.4252604	0.7615767	0.4387511	0.1608315	0.2388304	0.7561173	0.0952609	0.2045701	0.4389388	0.6195950	0.6200930	0.4157852	0.6376711	0.1116533	0.6340118	0.3831400	0.1584747	0.1597315	0.4609732	0.3323080	0.7201660	0.3292190	0.0020069	0.6652972	0.1744857	0.7249813	0.3135604	0.5568441	0.2862856	0.1655071	0.6768431	0.2457381	0.1522942	0.7152564	0.3419813	0.7913945	0.0306624	0.7586427	0.0176381	0.4351913	0.0709761	0.4021278	0.5466941	0.5464356	0.7255541	0.0996258	0.0299853	0.0000362	0.6221894	0.6637152	0.4636829	0.3391605	0.7477503	0.0000053	0.0081783	0.4525047	0.1139729	0.4056833	0.6861618	0.4635408	0.1817590	0.3505407	0.7337809	0.0048872	0.6704494	0.2812054	0.3076906	0.4195456	0.1208976	0.3948994	0.0730854	0.5890238	0.1092362	0.7476495	0.2343989	0.3952181	0.1871247	0.3234655	0.1105206	0.0555599	0.3698081	0.2320241	0.5235599	0.1889451	0.0680558	0.4180644	0.4937938	0.2308013	0.1014472	0.5224102	0.6288327	0.5626404	0.6325701	0.1036805	0.2991077	0.4304781	0.2004780	0.1355516
0.3698795	0.7038182	0.1044430	0.0293704	0.7328968	0.4060792	0.0745264	0.2167004	0.1672795	0.5162905	0.2092161	0.0017369	0.2524973	0.0005242	0.1186644	0.0190957	0.1635420	0.2827620	0.0899363	0.3598929	0.7171452	0.6062434	0.2238767	0.0011592	0.1516502	0.0736758	0.1950508	0.0103181	0.0844958	0.8148897	0.1498616	0.0429535	0.6555036	0.4808840	0.4477863	0.6533940	0.2327508	0.3217731	0.6607026	0.6238422	0.6484477	0.5709425	0.4580563	0.3627061	0.5651694	0.3955633	0.6098339	0.4777650	0.5564378	0.1305083	0.3220413	0.8455892	0.0058781	0.1771221	0.7548704	0.2469815	0.6594121	0.6000691	0.4384444	0.7071528	0.7560589	0.6305368	0.4452306	0.6655161	0.6436868	0.3051995	0.6513123	0.5008437	0.3035804	0.6724032	0.4853612	0.1367719	0.3060225	0.1534306	0.4591069	0.7132161	0.3863343	0.6441754	0.5004567	0.5426679	0.5431422	0.1172828	0.6325446	0.3844797	0.6437132	0.5558445	0.0163756	0.7101123	0.6331254	0.4729239	0.5512696	0.3726350	0.1434510	0.4086135	0.2865459	0.3775665	0.6393240	0.6604880	0.2310927	0.3277467	0.4898722	0.3471509	0.4433525	0.6028592	0.4248201	0.0280877	0.2784443	0.6366233	0.0824861	0.1073701	0.3414142	0.4075272	0.5557509	0.2443511	0.5131066	0.4696812	0.6728834	0.2746882	0.0678054	0.3153581	0.6797149	0.2275386	0.7306311	0.3286924	0.0002783	0.6115026	0.3913670	0.6675056	0.1136417	0.3350760	0.4591021	0.0600671	0.5406817	0.2260828	0.3432883	0.6121696	0.2352289	0.6265173	0.0152117	0.7172041	0.0094351	0.5491007	0.0242686	0.4578393	0.4410726	0.3501263	0.6018683	0.3979321	0.2901806	0.0077202	0.5094607	0.6078683	0.5223593	0.3819265	0.6242609	0.0001345	0.0035594	0.4896617	0.1512262	0.3093700	0.7094944	0.3835284	0.0919387	0.4021321	0.6640718	0.2116480	0.7370975	0.4292753	0.0331091	0.1136245	0.0326133	0.3468078	0.1602794	0.5831080	0.1199985	0.5067324	0.0118163	0.8752424	0.1603188	0.0248447	0.1410231	0.4896083	0.5348088	0.2877514	0.4785655	0.1563339	0.2289152	0.6831795	0.3651913	0.3168507	0.0870408	0.3253460	0.3700245	0.5193081	0.5165611	0.1601690	0.5935080	0.4043495	0.2985627	0.2814277
