Gene symbol	B cell	CD4 Naive	CD4 Memory	CD8 Naive	CD8 Memory	CD8 Effector	Treg cell	Th cell	Monocytes CD14	Monocytes CD16	DC	pDC	NK	Plasma
NEU1	8.438302062	7.458621821	10.25226301	6.596142767	11.73558666	18.32827921	14.311609	8.678580457	21.38046122	24.36693712	18.04238498	11.55753474	22.65028202	36.46771262
TGFB1	26.80404117	24.12221316	37.83487012	21.18301367	30.07720467	53.75090629	59.88922641	56.44658396	86.14622028	81.12973099	61.92803033	52.05240409	110.3517896	17.83041185
MESDC2	13.60132533	14.04556449	18.41126388	9.755201734	16.06313138	21.1868873	15.3146351	15.88915178	12.26087539	13.33368874	17.51153682	27.30676208	34.47411728	77.82059841
SEC11C	47.78905128	37.28636791	70.14575757	28.9950936	51.4978837	72.91946208	76.19995278	64.55016273	40.02028855	55.93706836	40.65390448	144.733035	108.4477448	1343.788
SPCS3	9.175049022	8.572638487	12.01718946	5.2425984	12.96757141	19.04545237	9.624546066	7.818145474	15.84002587	20.37951248	14.17812219	37.07561035	24.69794641	144.7074541
DNAJB11	22.53514921	14.03613267	20.55122958	12.31857497	27.30659886	33.53336399	17.37754337	16.64448737	23.43158136	25.47472251	34.24212847	105.7163142	70.36387781	201.78796
SSR3	18.10297654	19.37460409	29.80972135	16.35600977	29.60672121	26.6254286	23.52803323	22.07013957	42.38389214	50.88457636	42.66001347	101.3846277	28.29963497	313.1474654
TMEM70	18.17995637	15.74844446	15.69074297	13.56728821	14.9522662	21.87896913	15.38347706	13.7018135	17.51763	16.13307586	19.28277414	23.91552915	29.32446165	42.08163788
C1GALT1C1	3.63744869	5.00420162	8.041430887	4.073469405	4.591530761	8.567310225	4.020929016	5.058382541	4.779029867	9.35203727	8.177693461	15.72374697	18.96548252	33.5196882
DEK	47.07788463	47.08727841	61.51709515	39.34118296	61.91932867	63.81704875	48.75412031	50.91868098	59.92614624	53.90508956	62.41378572	33.48333889	74.96107432	12.63468338
CCND3	66.99865911	99.87585398	95.6611234	106.9966505	105.4983279	137.3678125	98.06773759	109.8512793	47.06885627	70.34932253	64.56594268	75.96642196	271.2888893	16.13036221
PDIA6	42.96588438	29.9385122	46.6618717	18.70699695	44.58620709	64.42822177	41.81182438	39.07995639	39.98965576	44.39160881	47.05638788	112.0021613	103.3193255	322.6107141
IGLL5	1293.724244	11.55851122	15.70934421	22.37972045	10.26910819	13.92660653	0.629339657	0	11.47411897	19.29341861	6.728399699	18.87382574	29.94321153	50953.69622
PPAPDC1B	148.6411226	7.809311393	9.770991594	7.096802015	9.079014776	10.6485415	8.981227206	9.306620961	6.419516322	6.429975066	5.959686543	15.00220005	9.410143449	116.2565397
DERL1	10.01138119	6.676525034	8.921550788	6.71363738	8.856458908	14.52123951	7.397227152	6.277465667	5.314584084	9.517118357	5.716670678	10.43185977	25.93684428	49.87853444
PRDX4	42.53334501	43.07309973	63.73497635	35.58818709	53.32310884	57.84338802	39.7817332	49.27573669	49.60348184	94.21005333	84.34536634	108.1458926	74.68095122	787.9004422
RPN2	36.41450013	38.33138754	48.13117453	35.72321239	58.07061108	67.65772843	75.25036781	67.5465535	35.93219107	42.70880198	51.98908021	134.5035023	85.70751462	228.5603264
GMPPA	9.24426301	5.888213598	8.134311496	5.331904293	7.376870081	12.01533918	13.93758658	9.813042007	9.811858132	18.91335912	8.229196452	16.36013974	18.63524087	71.3367978
ARF4	42.69617145	41.61780956	48.9037837	41.49322901	41.02390879	57.2161261	52.29837915	61.92431253	36.7842248	45.46508218	55.97245955	87.00654756	75.40398514	239.4317151
TMED10	24.21867661	22.24011373	32.18674375	18.58428624	32.37917629	35.17208219	32.24444133	27.80160388	29.33470055	20.00497523	31.09145545	115.5734734	57.10958578	142.8954869
TRAM1	41.58455919	38.13600217	46.1478717	39.56254623	34.97589711	50.68299279	66.27829231	56.67522489	24.91941187	38.31192095	38.17132526	109.5400309	64.17953664	193.1355801
CNOT7	13.85285583	13.54162004	12.56114668	13.10162649	11.97461881	11.61478057	16.59756937	17.76126485	6.652881203	9.615265448	9.512467164	14.86178227	12.9126266	4.479244485
SLC38A5	3.401000919	4.822297763	6.05349595	3.038873841	4.584315082	9.851710251	6.837696733	5.106785372	0.202704933	1.136327901	1.12036676	10.65959349	11.51702384	41.42492553
SLC25A4	6.223443824	2.717678679	3.120199799	5.920107277	4.912531411	10.83460344	2.922982627	2.995708653	0.220174329	0.193129616	0.378745839	9.629118919	11.23818712	29.21675435
PDIA4	13.06035972	12.80645004	17.58884981	11.61445887	14.68070286	17.56477449	13.62065468	16.85235718	10.30673931	14.73990797	12.39093094	96.89570342	44.91914979	307.3576674
MTDH	26.98832543	21.2952725	22.61600986	20.48337287	19.89391389	25.79087633	26.38514093	24.26195933	30.8392916	26.11444817	42.24621199	60.82396657	29.86261122	86.70199051
SYVN1	13.25037811	2.284274372	3.0700825	1.94079719	2.084256382	4.309209528	2.676437958	2.190286334	2.432090911	3.072716119	3.695763127	6.860342384	4.589871599	25.65867659
NANS	15.83391563	18.51515352	16.20428154	17.43584426	11.26244026	15.54450703	18.71594764	15.69262394	45.21715551	68.6802957	49.38888617	51.7629546	18.19638388	125.0479711
ERLEC1	14.03880502	14.92706198	13.40959771	9.905355919	15.71463504	17.57287625	14.28473534	12.14711929	8.288628336	10.59258542	10.65810404	11.29296462	33.24945899	141.6728465
CASP3	3.301286379	2.27996567	3.152747347	2.710387489	1.531553911	7.747293999	2.524298565	2.358563092	2.479769613	7.7959493	3.716597324	3.98221994	14.61301097	45.90306302
HM13	14.64027002	16.85677174	21.40800092	13.14051654	16.58187799	23.08578609	24.07325449	25.12795242	32.73060292	50.86604122	35.08485803	56.55021774	33.16325279	138.8074229
CHPF	0.277145649	0.757926264	0.829167272	0.685788115	1.579887028	1.351363734	1.802235166	2.248088701	0.068247388	0.068460594	0	8.559910671	4.263893752	52.58944947
TMED7	8.588775802	8.524805176	7.736673539	7.580000774	10.45031808	6.903585514	5.751777649	5.62236977	5.987960545	8.46601142	8.117240535	6.361533553	8.928962486	29.7453623
TMED5	6.496429478	4.98279327	6.727882479	4.169230985	5.632242522	8.975349616	5.933375208	4.406943575	8.561212954	10.24143382	7.586323786	9.233985985	10.91556636	41.1040069
CCR2	0.527071011	0.615622899	2.257914932	0.592445763	0.436769794	1.234160508	1.432920251	1.017344245	7.81515387	0.416285132	7.916858787	17.80527487	0.896706479	4.877381422
CD68	19.04102797	8.600984966	16.68048807	8.791246005	10.26008876	13.50530658	0.158756363	0.202246295	445.2347308	739.8094866	169.45156	447.526444	12.91419793	23.55069373
DAPK2	1.260057103	0	0.439946706	0	2.659542899	0.649939149	0.561703878	0.199797677	0.121008934	0	0.792369333	36.92713143	1.284091248	0
FZD3	0.163915065	0.217651775	0.130470998	0.270761729	0.368879162	0.108176769	0.064113475	0.176132262	0.025177103	0.070104545	0.117482533	3.803954319	0.242039957	0.635704135
GPR183	53.54136196	72.62129818	80.68036415	6.781702056	37.47639397	40.8933163	48.8800671	49.00349864	13.98298893	6.665532863	79.5880422	452.182005	14.1501656	13.16937819
IFI44L	43.14583893	25.17042201	41.71579271	19.64952045	26.62389318	21.91014314	1.758228477	2.37672558	43.3453525	31.58512872	36.11754861	99.05479608	54.67317921	6.05213957
IRF8	90.56940439	2.185896564	1.985826765	1.417180442	1.260627705	2.334584054	0	0.935800222	20.08510177	22.1492368	38.24626779	689.3627239	18.28593947	5.994915459
P2RY14	6.473023565	0.275960191	0.594893831	0	0	0.086540889	0	0.157017388	0.06304205	0.085467811	3.576072247	36.67916318	0.181699814	0
RGS1	33.31030835	29.70564298	76.73268855	9.299968841	26.49100031	56.87970223	62.34032745	9.864468778	12.57845152	11.30487715	120.9370445	460.8421822	40.02158512	88.11613599
RNASE6	190.4352296	6.858614038	10.66728221	2.856343861	3.024988609	9.57590388	4.914570638	8.602063599	266.0068257	10.58516572	334.4488953	1158.536932	10.58810709	153.7290813
SMPD3	0.066772219	0.057429474	0.1594062	0.095087932	0.201036922	0.314729885	1.16469478	0.352588595	0.019149	0.160147989	0.494884411	92.5981994	0.718209998	0
TRAF4	13.28498853	1.586541448	2.804311422	1.137543405	1.903930565	3.63064261	3.482421448	1.039223914	1.092953216	2.101610082	4.519953934	117.8757853	3.09960969	1.150633032
TMSB10	14859.18905	15752.9623	17202.59614	14896.78261	13317.20249	14275.46932	17925.89886	17129.97161	23037.18569	20569.75509	26723.12193	11563.9936	18448.50164	26612.31936
HLA-DRA	10256.81207	103.2950203	233.5204796	115.3535458	138.4513744	348.4687806	55.62406425	33.30213981	3138.154896	3169.02119	15140.14515	5911.869683	223.3060008	744.7406027
IRF7	63.45206369	23.24238848	39.77600307	21.81867351	28.13839175	37.21477591	37.02267697	27.53348256	68.78601312	92.79327124	93.75974847	1150.603947	83.86403199	157.5269231
PYCARD	213.7023506	140.8830902	180.6597599	148.5632579	177.9309671	316.4410393	207.6852851	189.464386	1403.953082	1464.072406	1141.19286	1201.283788	493.9603673	390.5301764
SRP14	768.7429168	707.407679	796.6552458	628.0510701	814.5363046	1050.171465	864.4568326	787.0725806	801.8323	812.8376765	746.7581826	1910.240045	1185.9486	756.7895218
BST2	304.3659596	240.4610878	323.364699	265.3141721	321.0188105	453.823834	261.3529822	231.1799206	639.1659672	667.3129422	757.4472041	1651.902206	1030.653268	635.5989224
PLP2	261.8988422	253.9669259	450.1587645	197.1933757	376.7257729	149.282943	490.7179347	363.2377619	332.7514014	163.0420902	301.7434786	1477.005062	52.55707454	321.0110557
H3F3B	824.8206801	822.1854084	915.7566014	640.0695968	885.3352903	1049.777587	1064.46225	725.1677473	1196.282543	1052.703037	1114.107823	1720.403807	1363.939625	922.0558599
VAMP8	397.8893211	418.3130034	556.0875079	357.7624578	511.2384487	525.3814117	615.3445115	559.7316875	1048.143655	490.8718426	1085.115564	2121.881313	871.27166	355.1212272
CST3	67.98835972	40.46420939	90.65587398	42.51240087	46.68201998	69.20263056	1.193209429	9.742749528	2743.471062	2519.502547	4520.298537	1133.576187	101.6207841	54.10523711
NPC2	338.2192337	160.6521817	212.0877794	151.6724435	165.2432686	145.7465406	142.8533623	141.4287454	1674.265366	1998.931243	945.9229498	3962.808966	221.6741655	492.0554582
HLA-DMA	574.8823508	13.05109863	23.36455052	15.59915717	18.04481531	63.66591608	23.73513043	12.50245981	287.2956099	137.4363708	778.225447	652.0284519	26.56956717	122.044795
CD52	7285.857149	3985.176141	5579.656013	3239.009818	5171.044578	5503.750712	5846.050569	4963.938079	3593.979642	6133.303013	2888.123647	1303.93047	2848.529576	2966.236043
HLA-DPB1	1154.668114	26.32080355	59.35247626	40.12091967	73.49412263	239.310704	38.84715509	15.38008457	338.5135916	461.6997868	2445.55105	677.1237072	100.1457911	105.6910756
PPP1R14B	10.54096898	5.566924544	10.57814486	6.292905619	6.258608042	2.879059655	10.60725729	10.08283467	6.354230342	10.92091709	24.41993661	445.3899667	3.223236524	17.95423229
DERL3	10.48494762	0.206190082	0.166303605	0	0	0.090226601	0	0.269213984	0.230610802	0.464248525	0.536856565	135.1915877	0.526986483	293.3590812
RASD1	0.112356701	0.947112854	0.981916071	0.452511694	0.782492727	1.574899791	3.317344591	0.252954263	1.782775438	1.96477467	1.28391267	125.5326929	0	9.301294175
SERPINF1	1.80045095	0.960508993	0.471116665	5.116369661	2.402843964	0.789515749	0.373678413	0.474983239	3.545490286	0.283565695	27.77270106	855.8168537	0.096587617	9.546595595
LIMD2	285.395365	203.4936965	180.3676837	198.9306552	188.034962	217.007132	326.8259645	345.3770877	133.4037445	220.5837258	184.9353447	105.6900537	286.366868	160.3156731
TXN	71.97966994	119.807787	231.2951871	80.52747366	178.230322	248.0358866	203.7449648	143.9402058	214.6859395	138.2979391	194.8998793	1128.010528	217.8571093	405.0620222
SNRNP25	37.00040152	15.89823428	19.26001503	14.43324225	23.47022644	20.7609428	31.2305728	23.84026698	22.30416762	53.18965942	67.23644431	231.1401786	25.99224277	70.03774786
RNASET2	103.3434224	72.14608088	91.63722997	33.42452474	48.10372459	44.44618977	84.0852968	96.81996439	93.50307585	216.369331	131.3760309	331.6816721	42.52151404	58.67686494
CYB561A3	86.46996102	6.048838478	8.427069597	8.389063261	5.900309986	10.65974706	10.9466926	8.939077163	9.59482337	9.539828026	10.90784965	219.4073983	11.24672369	2.646053838
PARK7	373.2788268	337.9834216	381.6383662	370.3095756	462.4924687	592.8045847	471.0025838	437.4116796	533.3376195	523.743735	580.1529278	1729.202298	695.7037422	715.6727957
MT2A	117.2268172	418.2236467	823.7952094	490.1619476	705.4244668	1409.449133	392.0106235	242.7962139	1438.832312	2509.88979	1113.429643	137.430757	1468.782359	258.0170723
ARHGDIB	1479.451222	1448.058885	1585.18573	1494.583057	1587.388564	1862.37692	2665.238499	2313.278762	1316.719221	2206.271922	1297.020942	738.3247996	2177.988635	1080.554756
TPM2	0.318545704	0.943649974	1.56575095	0.193027502	1.03055208	1.138092477	0.181755071	0.806347359	0.50334062	0.26977518	0.701216573	194.967026	0.592270432	0
ALOX5AP	144.049442	87.70713526	242.3316412	29.85290171	191.2462942	154.8853011	163.2241504	151.6082092	96.75087615	12.10974017	56.96261557	1677.507633	597.5230207	5.889355014
TAX1BP3	14.10102741	10.74400407	12.80243933	10.05711477	14.99263302	23.31956315	15.85808008	13.55848775	33.9717579	38.13044179	21.44160156	97.61095598	31.09262501	11.43890921
DNAJA1	101.0855666	90.3264134	126.0081462	80.02990603	131.3959576	149.3195077	66.77864367	61.42491206	108.5795678	161.1401502	137.3631859	327.0891035	152.8970899	123.5341842
UNC93B1	34.22737357	5.165542466	8.341893539	3.775431041	7.184246478	7.630577029	8.249282514	8.415732299	45.78463284	82.52358625	56.65330513	222.5926612	11.13932	41.10986531
C12orf75	36.58529234	29.44441195	95.96001464	32.69828341	138.0032184	332.0016049	120.2193634	65.23053795	4.878405521	10.49355801	46.59819003	1073.260175	361.1797628	188.4743651
IGFLR1	15.41171442	10.17409967	12.01668882	9.379738269	8.50942006	9.7945718	16.01960865	11.35714394	19.08127836	14.70984055	25.1761166	107.3038995	19.24096453	16.9227066
STMN1	15.33852412	18.61681668	8.668181327	22.46622883	7.650615297	23.74203026	14.91850772	27.83387936	2.042777017	3.227605464	10.95250849	195.0093377	19.24019599	40.14880024
VEGFB	9.24402501	3.522646749	3.135888195	2.53684487	4.299139257	1.819298032	3.943376739	3.375359516	1.018886408	0	3.826786478	88.44421445	4.637809986	2.307450536
SOX4	3.363297976	1.323007925	0.302359871	1.576428141	1.413467327	0.347523592	0.733843779	1.466804154	6.86719938	4.570457532	4.72118808	33.07518395	2.265935517	1.353397356
TSPAN31	17.89090199	13.97147877	17.998541	18.89756766	19.67995094	21.36060757	11.880978	13.13136317	9.562469656	17.75097363	15.6976533	39.50685564	27.99609879	21.76253882
C16orf93	0.688277194	0.141244224	0.253756796	0	0.225689498	1.133388755	0	0.383768442	1.747868037	2.632739826	3.574095276	46.22314574	0.891634108	2.522266667
PPM1J	0.622262992	0.095320686	0.085547865	0	0.189695994	0.128948854	0	0.112728612	0.214865181	0.359022862	3.007416327	43.33125053	0	0
ABHD15	4.776694047	0.70390524	1.283917147	0.316889088	2.073794072	3.078215177	0.989034247	0.271739105	1.224664273	1.094085186	2.059881317	37.22373632	9.201595499	0
ICAM3	120.2858484	116.4945068	144.3606869	100.6252715	139.6571083	174.7925517	235.137007	196.9308261	154.9695014	201.6237725	131.6983551	48.86629713	200.9483729	133.221377
RPS6KA4	3.418320648	2.466955297	5.717193783	2.116628605	3.119637844	5.390285161	8.903241239	5.308199832	11.96957796	10.64410595	20.97401034	71.93720495	7.04391094	5.662651576
PLEK	34.37772764	4.569661949	7.635142246	4.102106687	12.79731575	114.5760214	1.199985049	1.460075725	54.93806962	80.06329326	62.9025626	189.1691425	182.955967	14.480787
IDH3A	13.01523557	7.13406432	7.196168819	5.196260077	6.591050096	6.150881639	6.124174731	5.88269138	5.503798115	11.45758968	17.14070008	114.4837962	11.01986944	19.92281159
TGFBI	2.3824968	1.939454482	3.287594286	1.478264561	0.98022059	3.665709608	0.187020628	0.87878728	92.08536478	47.50695109	61.92115482	178.1451619	2.886469447	4.849826703
MX1	51.25785777	20.13212905	49.90647893	13.64293635	20.10829812	35.64931383	11.74096721	10.53891124	42.0967826	49.3859918	63.77119867	233.0736226	55.35442973	59.43048605
CAT	67.97143849	19.86927772	25.15608687	17.68161281	23.35258351	34.14306783	32.3654941	32.60745229	46.30539378	106.294041	101.721073	200.7730579	41.50144752	27.63627331
HIGD1A	6.156043052	8.119357224	10.71652653	6.944174661	9.194452449	16.2876685	7.488131913	9.110653131	7.984631989	18.94756499	9.85730365	90.07034709	19.41247795	8.79114077
CCDC50	9.56011418	0.663321719	1.167381696	0.336908079	0.705944974	0.77075181	0.748833144	0.458707933	3.779775488	2.194626624	9.518850369	104.2847704	1.926494513	6.040248771
UGCG	13.19038359	7.143234516	7.243984218	3.937476455	3.869821583	4.829615103	4.080958844	4.878294982	2.124773006	3.604975609	5.089618371	331.8922731	5.685979312	2.145015861
TSPO	162.6044209	221.2646685	312.6851006	189.2162327	224.1581249	297.5044172	471.4159812	381.885607	1361.60082	713.5178384	807.071425	153.3738945	368.6183329	373.8499782
UBE2J1	24.84905639	7.232886651	8.729992558	4.885366091	10.58149081	8.882731413	9.178159244	8.755604907	15.8710899	31.27582433	15.0321629	101.2533405	11.50939689	286.559577
CLN8	7.020615396	2.307647971	1.910264734	2.165693787	1.663010813	1.529586253	1.492377348	1.962267111	3.121258645	4.003367991	6.22115263	38.98156807	2.966947502	2.140787122
TIMP1	19.63385834	59.07736846	140.1765691	39.46314849	88.04970694	49.78705644	124.530088	104.7125556	315.8795296	839.3338275	329.0213426	29.86582506	87.12081989	55.08318329
CBX6	2.173075152	2.366248847	2.921007783	1.942736195	2.11381558	4.510627075	3.686813892	3.06490466	3.860627195	3.599589814	4.533490311	19.9192332	6.535491399	9.123032908
IFITM1	107.409942	379.0066258	492.09522	347.2860361	441.6831818	475.6957804	630.3857303	631.4399853	48.69675612	325.9564816	152.5596563	16.50759389	960.8912591	227.2466011
DUSP5	2.791699752	2.608305119	5.498858321	0.491991616	4.178577225	5.766857217	3.875928818	3.312037381	6.244898855	25.51913473	5.056081461	48.2029836	4.97655347	13.74629935
TMEM106A	9.356706198	1.964056403	2.648128572	2.244479276	2.452569166	4.235021208	2.068641335	1.330926332	6.971394772	1.90911732	10.20287284	40.28993356	8.174401378	3.955824315
NEK8	9.424801841	2.04374959	1.912868284	0.817683989	0.785537798	2.208232808	1.61015113	1.270734615	0.960378158	1.795714033	0.410694322	43.84582232	2.740943273	12.04823117
TMEM8B	0.386847768	0.386419634	0.40115502	0.792375991	0.396794055	0.413153481	1.056772125	0.55661139	1.841399132	0.128333191	7.781024928	50.17090787	0.186283686	0
MAP1A	0	0.060592811	0.409178892	0.034462333	0	0	0.281278859	0.217024286	0	0	0	14.6172543	0.032871983	0
CYTH4	11.25187999	10.29040148	8.707701687	9.962618277	12.50268716	19.04579989	11.34693202	12.0310396	11.35890275	27.88328565	14.98524218	45.70254183	21.68188696	8.949293563
FAM213A	5.859616837	5.580741736	1.678230599	5.960166616	4.674490048	2.728813864	4.73227301	5.718165287	2.899487129	0.164766098	3.004351393	82.91616267	1.355678132	2.077456207
KPTN	3.506077276	1.098668154	1.755486267	1.314364196	1.797383408	1.641942785	3.472425334	3.431176905	3.26559373	3.706042008	7.450318549	52.39183947	2.500556315	1.684575108
FAM53C	5.910260911	5.70092696	5.666911259	4.253653366	3.611361563	5.349721365	3.098375082	2.117914772	5.046788187	6.184225588	5.671095514	21.3391093	9.056175241	6.845311207
CD48	187.3741646	235.5635279	251.3227247	239.8900161	275.7610196	262.5690697	200.3995468	188.9207464	240.3673214	321.3080871	216.8926291	62.31634195	211.716437	293.9489056
KCTD5	8.409306866	6.220965562	5.34370031	4.352540755	7.859446294	11.45888753	6.112906093	8.494127598	6.626094317	9.704762833	10.44794552	84.49774478	19.24791559	9.471048278
CSF2RB	0.935530495	0.161272921	0.248769982	0	0.164562702	0.035420417	0.747688169	0.104829681	3.319245067	3.602994331	4.22621444	30.63835377	0.317681266	7.952998577
LGMN	4.159181086	3.386062123	2.144480518	3.990226023	1.023084607	0.89901994	3.105210287	4.531914012	3.055785052	1.990181907	23.71211951	136.1084542	0.562984167	38.84203775
AEBP1	2.303290606	0.372319017	0.440157576	0.808203452	0.072066224	0.066614508	0	0.59516972	0.031197664	0.157179878	0	12.22587425	0.648136313	0
CXorf21	12.11639165	1.830446267	1.816229462	0.704245237	1.983693198	1.826727742	0.782950821	0.492887027	12.64779997	11.12083296	19.20168943	51.116743	3.274670039	6.577402569
COTL1	302.3378349	223.4314289	394.7045217	208.4561309	454.1391278	311.4154834	392.2958296	307.5624677	1461.521135	3141.336819	1717.617888	143.8753311	128.1067221	284.8743327
GAS6	0.020796175	0.085192121	0.085924749	0	0	0.258399737	0.474256042	0.348453668	1.294447571	0.101963534	6.933152091	59.39496298	0	2.417723052
SFT2D2	18.50916321	14.24797415	19.73993327	10.01722616	15.55419154	20.63760411	3.627308377	9.038077494	23.42139107	34.33348567	23.59117281	124.4754216	46.72175739	12.81576736
RAB11FIP1	2.195695113	0.738427713	1.605509588	0.444147268	0.530301109	0.67830918	1.122971781	0.414906996	8.099350132	4.523505123	7.748513648	19.36900834	4.078310687	1.361702763
MAPKAPK2	4.295943811	2.139999853	3.302532236	2.531222404	4.682919939	5.079153716	1.245223137	1.61605257	6.173892612	7.350981296	8.033605981	64.46712493	9.053352266	4.670120881
SDF4	21.64755562	20.16798124	27.92988046	21.94797558	25.4465294	40.6588977	44.81430771	31.89940851	28.08583641	21.37959931	26.84832816	26.75808695	84.47097038	94.45774209
AIF1	57.23882774	122.1192749	89.67051299	207.8339123	109.2258183	62.78479433	19.55008228	53.94803845	1862.696274	3904.93321	1070.853042	181.5747369	58.75693531	48.68210404
CD33	0.99544719	0.522844691	1.179393374	0.739963736	0.499008229	0.69674148	0.104705984	0.056286285	40.4125777	16.41297641	48.03898061	0.661933764	0.767339963	2.178764829
CD72	144.6683235	1.499159738	2.006675841	2.327498167	3.080422314	4.038846809	1.029695297	0.40290592	1.772915958	1.9973165	13.86237148	9.394433739	9.309270999	0
GPR18	47.84052443	17.40810273	6.430007592	21.32033769	11.37863588	14.67299672	6.894801682	16.35423178	1.603146221	5.065347888	11.86571772	2.08674783	18.62872602	0
HLA-DOB	175.5260774	1.126972936	1.664054481	1.276267688	1.282042119	1.269428542	0	0.502473563	1.440166523	2.651335192	22.56117267	0	2.839380184	17.99135034
IDO1	0	0	0	0	0	0.096298493	0	0.143872924	0	0.121282685	60.36183826	0	0	0
LST1	146.752209	90.26857817	179.2998867	91.75920022	125.7735701	108.1020236	49.82983188	64.17308754	2851.870405	7516.314898	1858.747555	203.5773989	129.8639075	87.21790543
LY86	590.2767114	14.45910085	24.8947988	23.02444221	13.08084473	12.40584526	0.284324715	3.384226314	623.4596157	163.8604936	613.6540033	45.45121336	17.21031942	5.104399378
SLAMF8	0	0.027176368	0.015947194	0	0.633823131	1.445216232	0	0.041029427	0.356584394	0.063944944	5.708313193	0	1.469604954	0
S100A6	667.7471113	1345.558965	2309.958966	1173.459523	2105.861538	2521.907663	2094.062326	1770.400684	10285.02298	7996.7033	5256.792324	3693.029637	2118.004712	1975.241965
GPX1	289.5787895	144.3610046	184.3646376	167.1559786	133.5493726	128.9547737	286.9438192	209.9837043	2050.561515	377.8278407	1279.944407	1967.693491	140.0720949	381.7187268
S100A9	322.1452225	197.0221462	627.5269353	324.7121081	146.0509196	308.2612091	19.15691148	11.00172473	40989.72826	2936.616104	6664.47419	188.8980707	308.1959662	299.1971638
OAZ1	1980.941575	1018.19508	1210.554777	986.1651055	1334.352412	1655.338847	1586.224019	1346.988971	4600.477094	5540.801724	3020.933197	2490.628601	1584.500343	2074.987557
MYL6	637.8819357	574.3475929	832.7473516	511.4033622	779.6403274	1161.8721	812.0619954	723.2564047	1384.9236	2174.913328	1518.812865	1638.794812	1614.648958	1097.726203
SAT1	322.9751059	167.9628762	355.5086418	149.7574699	253.592776	285.9764517	176.0209579	122.9546681	1826.269959	3368.37872	1278.879724	419.6587767	291.3612436	514.0809296
CEBPD	14.9156668	14.61702849	30.06585687	20.13984761	11.94091756	24.32031994	10.11316745	5.633619255	898.0593903	262.4963195	534.3305577	13.65194856	284.8733884	41.10579908
IFITM3	51.42513647	40.96632063	93.47993519	71.14521878	49.50806042	61.23822315	63.50417171	81.61562489	1259.443809	3848.571645	1199.558084	122.3943387	229.4291892	21.23354446
HLA-DPA1	1936.704428	39.03522377	92.49900005	48.27963038	105.9660987	339.5701334	78.11142899	34.71971569	667.2836676	1529.773493	4240.30684	1531.856636	144.3581052	344.2138512
HLA-DQB1	965.3787007	12.24968637	36.91733708	11.79168712	40.34457872	70.28139098	51.1942818	26.88117457	70.45344025	80.27378263	1189.363604	277.0817969	16.66789753	80.42297208
S100A11	186.2799348	493.0290165	1334.018173	209.0946134	741.7032917	789.1257122	481.5478705	455.5894126	4536.975176	5875.368903	2727.996332	994.354524	1148.245898	406.1747479
TYMP	62.16467279	26.13795619	78.99446498	29.08472562	36.27171909	59.43731662	39.03412333	13.23421005	1028.684633	960.6219433	661.0231979	180.5035148	99.35364682	181.8462544
CSTB	118.5325357	201.4411927	282.8198019	168.2763167	232.9858517	300.094983	329.8829312	318.6693788	601.1168713	1222.269973	693.5956626	47.94616189	308.4354752	118.0517151
C1orf162	314.3093036	254.8039546	233.7720629	200.4529748	103.1708344	83.39797326	221.7442347	303.4655766	854.19293	897.145409	1056.550668	247.4945245	611.8787232	26.17163983
FAM26F	372.6375921	42.3423807	40.69907924	22.97156645	56.44172843	24.49147742	11.43614171	14.29998212	310.5802685	686.9524401	394.710298	151.5880065	93.64846469	39.797247
RPS24	960.647881	879.8932882	825.1584372	957.5267543	818.2970447	849.2887551	577.9056532	659.0238843	1047.817897	894.7496507	1160.675003	942.9530753	874.8382596	865.615286
LGALS2	82.75001927	37.18194042	120.3861928	58.60958036	44.87176877	44.59357909	0	0.973891925	4655.278801	384.5450455	3250.782689	34.25029901	53.96101655	37.49976648
HLA-DMB	146.9187632	2.389692311	3.586700789	3.116829092	4.012375128	7.100145479	1.779365706	1.551975194	45.63352438	23.05098715	155.0673269	118.6392472	6.748116804	9.145411158
HLA-DRB1	3293.442384	36.94823614	141.912464	41.58169294	106.4163942	499.5639512	233.0302402	82.65771726	1356.102324	1735.147866	6137.450307	2157.859322	119.9652655	524.473862
HLA-DQA2	394.4828684	2.259535915	4.290145027	2.646581482	1.678225344	24.80033466	17.84717917	7.447993759	25.96291979	68.53770672	502.1533965	211.9878632	6.990759807	73.27687864
YBX1	884.139419	604.2702991	711.5587687	609.6598515	777.6312708	717.8711462	881.7998445	799.8938225	983.7605236	1857.332276	1353.614376	816.3829348	821.1136296	923.1089835
ANXA1	27.93478104	209.4268542	416.0238624	102.7721714	391.2438039	439.9475985	148.1606137	204.0418641	403.8966142	272.3750486	508.3533772	69.89361251	547.1376735	31.99686434
KLF4	7.983144181	4.175035351	5.775347069	3.7005326	3.275895155	3.540174343	0.285814517	0.042136193	95.63153009	92.78374391	108.7436	45.00391531	3.968993942	7.057945647
BRK1	396.4299137	285.746724	329.4395239	253.3530635	293.195317	410.9461073	261.6191847	291.7247071	653.3638244	638.9047298	645.7834878	706.234901	561.9960296	301.020612
AP2S1	167.0954932	156.6097445	179.7838338	126.4338365	165.7082207	227.6516218	220.5066044	223.2409772	833.3348385	635.6582565	831.3025967	453.5444042	342.573886	299.0508776
AP1S2	29.33106312	16.57086952	25.21936206	16.29468212	15.33914527	17.88450168	23.2534663	19.65326614	275.5817593	113.0381396	293.8765873	78.71989896	28.18918646	16.33690045
