glpT	glpR	glpX	glpF	glpK	glpD	glpQ	glpC	glpB	glpA	flhD	flhE	flhC	flgC	fliS	ygdB	fliH	fliL	flgB	ycgR	fliG	flgN	gltI	fliI	fliO	fliF	gltL	flgG	fliR	flgD	hdfR	flhB	ppdC	fliK	ppdA	fliM	fliJ	recC	flgA	flgJ	flgI	fliN	gltJ	flhA	ppdB	fliQ	fliT	flgH	ygbK	fliP	flgM	gltK	flgE	fliD	yhjH	flgF	fliE	qseB	yecR	lrhA	hydN	mdh	fliY	hypF	fliZ	fliA	mglB	ccmD	ccmA	ccmC	mglA	ccmH	ccmB	modE	ccmE	narP	ccmG	ccmF	napC	napA	napF	napD	napH	narL	napB	napG	iscR	nrfG	nrfE	nrfB	nrfF	nrfA	nrfD	nrfC	hyaA	hyaE	hyaC	hyaF	appY	hyaB	hyaD	ydhT	fdnH	ydhV	fdnG	fdnI	ydhY	ydhU	ydhW	ydhX	hcr	yeaR	nsrR	ytfE	hcp	yoaG	fdhF	hycC	hycH	fhlA	hycA	hycE	hycD	hycG	hycB	hycI	hycF	hypA	hypD	hypC	hypE	hypB	fnr	dmsC	norV	dmsB	dmsA	norW	norR	dcuS	pheM	rplT	ynfE	ynfG	ygbA	ynfH	narX	ynfF	dmsD	nikE	nikR	nikC	nikA	nikD	nikB	moeB	frdD	moaE	cydD	dcuA	frdC	dcuR	frdA	frdB	dcuB	fumB	moaA	moaD	cueR	moaB	moaC	aspA	moeA	cydC	hyfB	hyfI	hyfC	hyfR	hyfH	hyfG	hyfF	focB	hyfE	hyfD	hyfJ	hyfA	hmp	nirC	nirB	nirD	cysG	aceE	narK	ubiC	adhE	ubiA	aceF	wzxE	rpsI	yeaE
0.3879179	0.3426374	0.3543859	0.2822791	0.5779844	0.0108120	0.5655201	0.6990406	0.2431524	0.4478045	0.6766232	0.5834508	0.1720099	0.5344634	0.7394298	0.0513924	0.3697545	0.5037642	0.2860619	0.3332059	0.4629501	0.2794573	0.0197675	0.7484581	0.5889659	0.8153194	0.2241995	0.0095938	0.0054088	0.3697772	0.7845521	0.2423334	0.5711191	0.1091766	0.5790298	0.4687876	0.5650135	0.2754612	0.5710704	0.6907124	0.2441395	0.3205931	0.6836121	0.4941755	0.3188524	0.2845488	0.4720660	0.3765655	0.7470344	0.1334512	0.1177196	0.4618916	0.5629538	0.4367292	0.4412211	0.3213369	0.6515586	0.7762188	0.3105706	0.7466540	0.3341346	0.3472334	0.3383170	0.3053038	0.2669807	0.2316556	0.1955159	0.6292898	0.6831629	0.6474462	0.5259882	0.0864744	0.3013311	0.6826729	0.4619636	0.8276677	0.7638558	0.6404915	0.4337623	0.3806003	0.6246180	0.4704873	0.7562829	0.6240144	0.4276889	0.0489837	0.6117032	0.7543300	0.7145248	0.4470741	0.4764574	0.4560998	0.5035416	0.4687698	0.3553831	0.1395338	0.0331210	0.2892567	0.6972642	0.1935182	0.0004956	0.0960113	0.0412233	0.1980668	0.3369320	0.5792707	0.4004614	0.6597802	0.4079210	0.2978714	0.7588632	0.5562403	0.7145032	0.2856344	0.2680188	0.5858831	0.4872680	0.3963963	0.3030434	0.5632890	0.0798978	0.5652682	0.6022189	0.3838661	0.2410830	0.0007903	0.6160931	0.4966857	0.4357098	0.3716368	0.3714208	0.1664243	0.6110361	0.1085350	0.4663608	0.6199171	0.4637665	0.4353817	0.2593381	0.0069773	0.0783379	0.1095421	0.1192129	0.5555809	0.1160434	0.2161981	0.0012885	0.3405776	0.2476559	0.2621307	0.4700754	0.3394108	0.3451389	0.6679318	0.1366912	0.0556254	0.4703940	0.5754884	0.0982621	0.1397184	0.3515672	0.1726044	0.1091550	0.1043944	0.1920715	0.6403911	0.1648906	0.0000138	0.6876309	0.4807123	0.0462652	0.6011135	0.0268819	0.7177357	0.4459165	0.1609514	0.0000740	0.1763626	0.3377075	0.0592115	0.1239165	0.5027513	0.0679214	0.4183015	0.0381297	0.4526322	0.0321283	0.5706312	0.6248804	0.7060430	0.6179471	0.2050484	0.1419845	0.1702388	0.5943379	0.1084628	0.6349101	0.0375051	0.0509179	0.2541478
0.3778341	0.7988703	0.0395651	0.1405004	0.2554415	0.0241413	0.5031370	0.4357757	0.2052568	0.2804746	0.6799615	0.3954030	0.1295785	0.4580380	0.5511983	0.0739595	0.5236409	0.5296778	0.0396961	0.5811213	0.6312423	0.3043538	0.0115506	0.6793975	0.3209469	0.5982209	0.2177651	0.0077630	0.0073232	0.6819420	0.5869696	0.2569441	0.6298014	0.2451584	0.3209601	0.0128012	0.6843611	0.3950662	0.4464258	0.6933518	0.7583727	0.5650321	0.4902011	0.4126977	0.2658787	0.3940120	0.0950061	0.2523518	0.4115194	0.1719439	0.1608026	0.4272741	0.5203422	0.4426957	0.5089370	0.3405493	0.7360878	0.5502581	0.2674153	0.7001398	0.4328541	0.3876961	0.2107406	0.3046656	0.4956728	0.3102014	0.2723097	0.4441972	0.5965458	0.6734898	0.5737600	0.2315316	0.6655388	0.5128105	0.4269954	0.6718026	0.6323102	0.5025208	0.4837677	0.5712297	0.6919029	0.5614040	0.7257236	0.4291440	0.2554318	0.0418500	0.5959379	0.5942074	0.7281531	0.6043456	0.4116731	0.1762709	0.5707272	0.5768692	0.1411298	0.1279609	0.4620249	0.3837352	0.5752483	0.3733321	0.0287980	0.0514398	0.0687867	0.5265481	0.3380306	0.3344388	0.4579042	0.6522634	0.4803638	0.2187280	0.7598031	0.4804645	0.6533240	0.4179185	0.5579196	0.5910603	0.6849140	0.2713547	0.2381738	0.4825683	0.1472857	0.4780383	0.4846931	0.4469397	0.1733085	0.0222889	0.3642917	0.4446102	0.3439760	0.3698363	0.4098887	0.1115533	0.6653144	0.1267030	0.2482690	0.6816881	0.4279294	0.2560850	0.2358880	0.0211521	0.0289568	0.1155410	0.1841082	0.4702851	0.0230627	0.4718832	0.0242864	0.5387745	0.1810026	0.5274690	0.2145916	0.0527002	0.5090032	0.7158466	0.2684208	0.0240716	0.3314301	0.5870545	0.0206934	0.3779156	0.6126565	0.2739224	0.2790412	0.3703590	0.2840586	0.8003795	0.0011090	0.1222467	0.6434607	0.6524660	0.0194498	0.2918212	0.0363171	0.3906921	0.2194306	0.0943216	0.3127601	0.2973304	0.3068776	0.4577112	0.3210942	0.5945201	0.0297911	0.5503190	0.2830733	0.0264938	0.0099185	0.5028139	0.6485276	0.7364711	0.4744013	0.2433974	0.2038329	0.1471779	0.4817053	0.1154177	0.4669366	0.0111803	0.0017167	0.0443017
0.5353139	0.5984627	0.2355009	0.2491520	0.3464163	0.0210020	0.5309241	0.6785046	0.2137332	0.5254876	0.5266245	0.5010197	0.2394172	0.5369064	0.5861767	0.1538593	0.4587097	0.3779676	0.0326458	0.3351297	0.5582906	0.3305217	0.0180849	0.6283306	0.4371031	0.6476728	0.2061834	0.0065055	0.5031172	0.6232408	0.6840650	0.1483827	0.4493104	0.0951006	0.2972809	0.3078097	0.5995530	0.4037395	0.2494261	0.7784501	0.2085596	0.3399241	0.6018497	0.3078909	0.6073564	0.4896857	0.0155398	0.4579455	0.4359120	0.1521209	0.0607479	0.5225866	0.3903678	0.3003778	0.5496312	0.3100379	0.6651408	0.5402536	0.2102789	0.6824082	0.4019822	0.4570274	0.2658537	0.2986137	0.5403007	0.3703225	0.1337930	0.5358487	0.4530211	0.6344084	0.1704144	0.0022030	0.6281955	0.6796364	0.7390522	0.3732450	0.7185943	0.3737541	0.5572987	0.4712224	0.4873435	0.5596025	0.6553639	0.4532886	0.3330270	0.1774818	0.6362824	0.5941938	0.4778669	0.6559164	0.2428875	0.3606128	0.3317590	0.6315760	0.1076185	0.0537106	0.1763947	0.4672525	0.6978613	0.3443819	0.0925908	0.1537131	0.0694159	0.4469090	0.4136652	0.6602199	0.5338184	0.6704849	0.4999303	0.4446436	0.5420524	0.5497722	0.5086798	0.2095045	0.3302908	0.2983862	0.2503022	0.4828635	0.3450643	0.4753929	0.0697554	0.6548257	0.5628786	0.3945852	0.3838396	0.0008982	0.6094315	0.3709022	0.5166113	0.5287367	0.5556585	0.2538874	0.6036055	0.0618956	0.5686130	0.5223492	0.4428964	0.2100709	0.2946860	0.0755113	0.1048741	0.0782766	0.2597835	0.4213489	0.0650501	0.0396677	0.0036294	0.2003602	0.1254972	0.3453394	0.4898667	0.0377908	0.2379693	0.4492517	0.1995519	0.0244774	0.4977598	0.3666683	0.1881543	0.2708386	0.1905921	0.0180125	0.0595506	0.1775916	0.2740795	0.6189971	0.0006372	0.0007682	0.6869881	0.6814706	0.2893036	0.7701418	0.2809388	0.3730591	0.5518271	0.3576065	0.1840106	0.4460202	0.4247154	0.0080882	0.3484588	0.6160635	0.4791215	0.3351349	0.1758614	0.0582453	0.0613430	0.5434243	0.6013168	0.6640795	0.4147051	0.2660979	0.2780393	0.2625631	0.4062237	0.1466639	0.6033479	0.0147666	0.0147715	0.4454706
0.4683324	0.4181516	0.3970986	0.2976001	0.5385244	0.0038720	0.5540380	0.7168809	0.5867016	0.3085660	0.6036296	0.6330922	0.0857715	0.4313193	0.6402848	0.3659870	0.4025103	0.3251653	0.0166514	0.6020480	0.4540178	0.6250036	0.0068220	0.7185230	0.3597620	0.5707977	0.1485278	0.2118641	0.0017318	0.4488033	0.5230852	0.5213746	0.4980667	0.0541932	0.5483824	0.0014271	0.5960844	0.5888699	0.3431207	0.5273565	0.5176411	0.1852780	0.5832177	0.3469588	0.3830318	0.3225756	0.2434765	0.2808901	0.5308475	0.1863762	0.2386486	0.3199948	0.6399749	0.3609898	0.6370522	0.4167885	0.6491585	0.7060136	0.4695646	0.4524488	0.3579808	0.4045695	0.2834251	0.2633446	0.4993144	0.1848393	0.2779752	0.5683515	0.2703779	0.5823893	0.5432513	0.0314962	0.5469741	0.7556343	0.5767720	0.6908703	0.4075517	0.6464329	0.4698064	0.6097443	0.6336497	0.5024308	0.7179265	0.2825577	0.3815631	0.0495851	0.6426886	0.5796174	0.7547047	0.4397911	0.3681897	0.3266000	0.6148908	0.4398920	0.3069049	0.1515338	0.0211629	0.1781344	0.7194361	0.4778936	0.3216493	0.0076928	0.2667741	0.6263456	0.2633535	0.5896752	0.6370676	0.6803809	0.5567916	0.1900711	0.6880049	0.5721298	0.6560194	0.3929684	0.1491968	0.6094028	0.3341163	0.4011859	0.0864602	0.4170137	0.3194350	0.5036090	0.6338685	0.2416519	0.3847228	0.0033602	0.6326828	0.4587960	0.6293374	0.4183395	0.2311145	0.3032651	0.6908810	0.0536250	0.5728333	0.7506729	0.4331970	0.4798704	0.2392370	0.0420914	0.0640278	0.0728309	0.2858263	0.4950817	0.0190390	0.0062897	0.0651525	0.0819689	0.0017574	0.4898411	0.4548176	0.1419811	0.2285619	0.6347264	0.4551480	0.0232214	0.5782308	0.5382442	0.1264455	0.3547622	0.3105754	0.0902060	0.1820099	0.3139985	0.1982012	0.3517211	0.0052121	0.0009554	0.6960143	0.5167165	0.0242823	0.5913338	0.0705229	0.3993778	0.1180622	0.3975640	0.0002696	0.1283974	0.0972460	0.1790150	0.1062480	0.2277344	0.0005676	0.0632659	0.1140620	0.0027168	0.0300717	0.5858753	0.7557421	0.7636813	0.3122943	0.2815112	0.2375218	0.1728701	0.5690012	0.3219994	0.7072588	0.0334348	0.0190913	0.1301152
0.2355601	0.7519777	0.1164764	0.1748717	0.2586548	0.0099298	0.3517084	0.5013596	0.2321756	0.2612256	0.6603061	0.5883134	0.3049729	0.5595223	0.7550784	0.0542990	0.5001378	0.5192684	0.5185448	0.3947710	0.5195443	0.5750004	0.0967142	0.8702445	0.5804273	0.5511097	0.5610536	0.3178254	0.1196230	0.6143689	0.7604210	0.3923407	0.6159199	0.3169164	0.5069878	0.4040741	0.7839777	0.3915515	0.4247594	0.7633847	0.4071710	0.3652802	0.4962768	0.6362405	0.4654744	0.4885526	0.1227722	0.4471352	0.5920655	0.3812871	0.5298178	0.2975978	0.5571578	0.6791162	0.5363437	0.6846221	0.6383122	0.7341808	0.1593207	0.7850665	0.3396132	0.2815482	0.4523896	0.5454669	0.5452344	0.1855905	0.0350663	0.5434503	0.4047849	0.6674855	0.3447119	0.0054880	0.3917483	0.4127682	0.4261756	0.6694978	0.6079958	0.2061397	0.3003397	0.2034134	0.7186428	0.5440402	0.6044145	0.6753668	0.4961221	0.2439686	0.8700454	0.7779243	0.6659856	0.4247440	0.3585536	0.6242840	0.5019127	0.5648111	0.2314052	0.0287349	0.0311092	0.1378074	0.3158330	0.2202180	0.0471114	0.0166103	0.0414313	0.3120925	0.3306868	0.7194866	0.3841255	0.3642318	0.5401372	0.0571893	0.6445851	0.7392572	0.4785393	0.6523771	0.3241489	0.3996892	0.3367578	0.5739562	0.1569486	0.6470335	0.0155752	0.6532167	0.5333023	0.4750097	0.3432796	0.0032135	0.3164992	0.5959628	0.4579501	0.5368613	0.4668654	0.2537054	0.4354995	0.0181958	0.3208516	0.6091227	0.1776483	0.3928027	0.2545903	0.1014063	0.1664772	0.0761618	0.0468174	0.2180697	0.1058911	0.0003182	0.1089098	0.1223612	0.0006993	0.4914857	0.1427135	0.3162200	0.2193416	0.6479251	0.4961154	0.1056206	0.4285357	0.4394068	0.2785849	0.3599118	0.2615569	0.4965948	0.6088602	0.3057234	0.3015175	0.5265817	0.0005076	0.2242253	0.7927055	0.6612017	0.0270440	0.5510548	0.3120862	0.5937254	0.3653329	0.2944772	0.3629951	0.1836206	0.4254863	0.0016883	0.4310819	0.6236601	0.1646187	0.6650904	0.1631322	0.0656156	0.0735639	0.5050614	0.6881506	0.6066876	0.6163931	0.3896507	0.2799048	0.0527619	0.3716525	0.1024409	0.4601720	0.0253180	0.1362637	0.3784879
0.4640044	0.5017037	0.2349023	0.2363528	0.2545730	0.0108207	0.2489289	0.5516701	0.2463869	0.2252986	0.7219290	0.4458966	0.0621612	0.3671046	0.5299801	0.0002266	0.6018055	0.0365941	0.0049952	0.5606660	0.4949659	0.3546132	0.0022541	0.7295357	0.3093229	0.5266817	0.0254962	0.0026678	0.1435127	0.4743635	0.6289661	0.3829465	0.4899756	0.0211679	0.3116972	0.1133608	0.5473291	0.5931139	0.6317743	0.6505330	0.3177462	0.2580641	0.5316476	0.3098096	0.1109970	0.2683681	0.3798343	0.2283295	0.4385540	0.3485209	0.0039175	0.2373607	0.5815236	0.0584806	0.5166127	0.4349887	0.3693844	0.5602305	0.1657140	0.7387295	0.2994285	0.4908355	0.2611906	0.2340461	0.3465075	0.0343209	0.5252569	0.4396320	0.3983451	0.6885672	0.3852966	0.0019049	0.2171789	0.7811205	0.4280709	0.5798516	0.4928284	0.2178451	0.5520363	0.5159256	0.7600343	0.6286342	0.7104564	0.6610019	0.3059424	0.1432034	0.4414051	0.4146115	0.6038015	0.6289873	0.4780644	0.0840372	0.5615638	0.6955116	0.3648464	0.1961658	0.0561913	0.5177397	0.7349927	0.3585002	0.0520078	0.0817623	0.1370300	0.5589171	0.6484979	0.6848809	0.3114184	0.4750026	0.5980704	0.3342800	0.5422932	0.5855534	0.7116966	0.6655451	0.2305925	0.2059767	0.4207985	0.2721597	0.0543276	0.1761444	0.0728266	0.5308484	0.2176126	0.1438106	0.2083457	0.0012596	0.6874597	0.1003636	0.0121997	0.5799017	0.0898494	0.0517984	0.3253164	0.0107947	0.5949885	0.4973503	0.1112555	0.1444389	0.2009178	0.0186599	0.0434367	0.0003224	0.0132805	0.2780534	0.1625405	0.0003462	0.1654097	0.1056021	0.0028106	0.3205828	0.2920373	0.3874244	0.3927419	0.3880657	0.4940916	0.1447179	0.1842550	0.7099198	0.1315907	0.0476904	0.2024230	0.1474331	0.1907078	0.4590949	0.1455508	0.6157378	0.0009261	0.2120836	0.7366824	0.6652080	0.0949434	0.2608577	0.4921121	0.5199135	0.5150338	0.2603166	0.0579047	0.2470614	0.0319262	0.0176299	0.0260951	0.3810410	0.3129536	0.0648056	0.2388777	0.0181547	0.1010505	0.7204577	0.8645000	0.6179028	0.4273869	0.1955088	0.1492729	0.0423599	0.4368886	0.0973471	0.3302239	0.0254268	0.1081161	0.3565832
0.1987549	0.7857916	0.1013773	0.1337125	0.2860032	0.0021981	0.2330146	0.4068222	0.1966956	0.0903283	0.5910836	0.5264982	0.1787289	0.4294375	0.7677388	0.0914126	0.4472688	0.5203604	0.0625401	0.2767930	0.6397361	0.4360289	0.1901113	0.6855304	0.5937261	0.5935773	0.3725321	0.3524238	0.0034481	0.6937136	0.5616728	0.1433498	0.3788512	0.1458927	0.5512868	0.0342585	0.6790967	0.5672616	0.2972813	0.6629811	0.4901775	0.2323343	0.6582037	0.3574132	0.4498858	0.4457011	0.0076801	0.2255411	0.4087892	0.3602666	0.0608875	0.1976843	0.3477896	0.5676374	0.4725438	0.5170907	0.6864605	0.6252079	0.1953012	0.5511282	0.2741512	0.3218495	0.3773941	0.3365237	0.4442508	0.4913858	0.2766030	0.2757972	0.6350942	0.7014658	0.5197036	0.0003394	0.6211822	0.6156784	0.3825874	0.6474755	0.6159891	0.3883383	0.5212060	0.3074690	0.5610509	0.4832595	0.5471372	0.8019554	0.2084542	0.3360759	0.6534439	0.3853377	0.5834888	0.4886427	0.3109843	0.4863157	0.2710847	0.5102759	0.0890173	0.0220920	0.0341848	0.4155559	0.7139108	0.2562591	0.0605488	0.0234252	0.0082753	0.4458489	0.5068129	0.6229263	0.1774674	0.2442466	0.3765187	0.1629723	0.6053604	0.5191281	0.7467229	0.6460612	0.4105727	0.2982945	0.3116696	0.4500246	0.0049997	0.1074211	0.0003695	0.5220196	0.2516092	0.2323769	0.2281556	0.0001507	0.5321109	0.0641342	0.0000061	0.4362772	0.2256112	0.1584335	0.3263824	0.1984803	0.6828440	0.5434951	0.3906608	0.4557796	0.2932532	0.2863951	0.1130338	0.0799980	0.1094114	0.2139170	0.1357549	0.1380480	0.2232541	0.0000089	0.2444035	0.4590643	0.2748733	0.1245498	0.4300734	0.7338992	0.0019542	0.3532381	0.1933340	0.4495186	0.0234628	0.1883294	0.3140510	0.0263558	0.0657516	0.0414639	0.2055133	0.4998298	0.0006312	0.2514746	0.5267148	0.5646384	0.5168949	0.1860841	0.3675966	0.5544209	0.1448815	0.1716946	0.0599389	0.3194281	0.4307040	0.1734973	0.3454850	0.3620369	0.2733820	0.1273194	0.1601471	0.1788948	0.0538155	0.4039426	0.6608110	0.6758676	0.5110033	0.0547851	0.0103242	0.0332029	0.1785229	0.1133029	0.0908597	0.0143670	0.1290675	0.3051891
0.1914369	0.7730463	0.0578967	0.2233736	0.3447342	0.0086253	0.2486982	0.7364192	0.2441711	0.2399367	0.7251128	0.5691790	0.0859501	0.5411328	0.5453435	0.2659875	0.4626001	0.0839869	0.0043281	0.4734631	0.5718091	0.6127850	0.1413508	0.6326988	0.3146757	0.5492564	0.0152697	0.2552669	0.0323417	0.3337805	0.7010040	0.4531338	0.4737633	0.0403303	0.4021152	0.3198494	0.4657001	0.3466720	0.3065858	0.5639731	0.3194195	0.5413215	0.4546838	0.4082327	0.0827288	0.4108517	0.1652489	0.2824722	0.6852728	0.3843031	0.2795108	0.2784784	0.5818658	0.1461841	0.5206284	0.5504416	0.3169225	0.5180793	0.2630599	0.7424871	0.4149818	0.3549019	0.1029040	0.3625994	0.1313181	0.1527216	0.6860592	0.5186489	0.7189940	0.5742278	0.4711312	0.3305015	0.6139527	0.7626225	0.5069860	0.3031807	0.6275637	0.4922760	0.3331867	0.5336649	0.7448238	0.6244407	0.5683036	0.2098034	0.2748974	0.3082922	0.8162829	0.6359583	0.4779786	0.4405236	0.3255700	0.5279071	0.5996164	0.6683334	0.3166806	0.1617316	0.3672946	0.3610757	0.7697719	0.3928109	0.0519648	0.2818384	0.0888282	0.6308039	0.3031289	0.5582334	0.5947719	0.5689160	0.5803638	0.3316318	0.5457083	0.5748624	0.4658919	0.1592700	0.2204732	0.3627051	0.4709682	0.1702012	0.1671672	0.5469992	0.1409416	0.7137425	0.7237383	0.5501404	0.2638599	0.1382662	0.7526056	0.7056188	0.4513384	0.3501287	0.2056981	0.1734287	0.6595496	0.1520203	0.4698948	0.5506257	0.3012765	0.3302900	0.2659144	0.0769168	0.0992255	0.0000858	0.4655536	0.6966314	0.0194681	0.1551666	0.3034117	0.0975218	0.0570018	0.4224384	0.3930801	0.1182792	0.3519878	0.6770576	0.1205730	0.0100457	0.3652201	0.4377467	0.0000806	0.4739752	0.1137426	0.0925049	0.3083449	0.3459904	0.6070110	0.6587581	0.1577020	0.0009988	0.5647257	0.5589952	0.2346484	0.5743313	0.1343445	0.3386676	0.2523364	0.2112255	0.2473129	0.3558952	0.4490017	0.0006830	0.2779520	0.4586301	0.1141917	0.5600891	0.2874443	0.0854377	0.0644760	0.5455201	0.7861097	0.6652255	0.2708607	0.3134357	0.2250413	0.0870130	0.3974704	0.3380273	0.6042006	0.0412394	0.0525193	0.2924293
0.1573762	0.6000364	0.1321180	0.1720303	0.4247561	0.0116482	0.2154092	0.4063860	0.4459271	0.2338035	0.8533991	0.6134063	0.1707488	0.5914578	0.6124340	0.0905919	0.6436483	0.3160133	0.1598805	0.3588137	0.4727494	0.3591126	0.1928374	0.5799887	0.2840143	0.5888710	0.1957537	0.1325939	0.0614292	0.4791761	0.3784575	0.6216635	0.3843284	0.1089320	0.2737375	0.0329891	0.7002791	0.5707465	0.3781126	0.7801016	0.4281850	0.2538959	0.7808308	0.4226840	0.2329282	0.2544261	0.0167481	0.4449614	0.4025649	0.3171234	0.1182100	0.3214371	0.6590019	0.4663812	0.4941456	0.3215476	0.6474028	0.6306953	0.4452706	0.6077386	0.5442119	0.3690791	0.4070601	0.2929889	0.3144990	0.0624521	0.2556939	0.5178454	0.5820861	0.7475753	0.4635895	0.0353308	0.7503348	0.7378560	0.7481925	0.7178404	0.6159614	0.4844413	0.4213622	0.3375339	0.5683847	0.4492857	0.6258856	0.3435496	0.4285696	0.0653904	0.7835010	0.5272431	0.5621605	0.6762379	0.4305930	0.3511235	0.5212693	0.4920250	0.1522351	0.1588740	0.3653309	0.3716367	0.6969148	0.2987809	0.1271553	0.0136816	0.0328590	0.3947557	0.3155718	0.5857610	0.3327428	0.4217808	0.4396711	0.2266602	0.6585210	0.5564691	0.5933801	0.6110247	0.0963179	0.3653164	0.4751289	0.5283228	0.3104270	0.5144232	0.0590529	0.4701606	0.6915830	0.5085290	0.2487091	0.0074744	0.7846665	0.4891635	0.4152594	0.4121069	0.2133103	0.2194655	0.6271097	0.1514880	0.4488138	0.5326526	0.3197759	0.3708880	0.1976701	0.0320838	0.0343311	0.0879265	0.1565792	0.4631213	0.0906337	0.0683057	0.2384364	0.2058131	0.0036871	0.4919519	0.3731319	0.0776639	0.5659490	0.8057909	0.3953776	0.0191241	0.3382378	0.5647801	0.1689835	0.2117116	0.6571362	0.3613276	0.3728607	0.3495206	0.1262069	0.5261380	0.0001851	0.0039040	0.7008877	0.5141259	0.3306562	0.6095280	0.0528657	0.4607516	0.2431958	0.4086844	0.0247044	0.1242662	0.4103726	0.3593780	0.2957627	0.3842833	0.0113594	0.1113149	0.1041649	0.2307228	0.0253062	0.4054929	0.6567788	0.6149224	0.4116359	0.1703179	0.1288488	0.1185731	0.4977358	0.1320662	0.5715719	0.0083967	0.0182356	0.3430972
0.4019947	0.7280913	0.0645140	0.1748928	0.2883140	0.0349117	0.3854746	0.6068677	0.3144209	0.4824567	0.5104598	0.3871966	0.0237779	0.3875127	0.3850625	0.0030037	0.3288553	0.0007747	0.1299394	0.4736188	0.1984028	0.2434045	0.2748213	0.5277562	0.2981444	0.2799405	0.1553934	0.0004823	0.0031876	0.3381200	0.5451382	0.1657149	0.4449187	0.0035794	0.3086464	0.0430976	0.2160299	0.3827111	0.5419005	0.4065078	0.2792129	0.2827061	0.4242961	0.3817131	0.0041323	0.4189028	0.0000797	0.1613524	0.4484479	0.4715926	0.0499981	0.2339488	0.4222474	0.0004622	0.5375967	0.2693435	0.0116196	0.7883245	0.2477734	0.4943060	0.2817566	0.9290469	0.0025513	0.1791074	0.0839158	0.0082275	0.6120969	0.6682583	0.5433729	0.6036519	0.5747011	0.1380441	0.3754429	0.5357710	0.5028426	0.9331385	0.7091068	0.5870849	0.3673888	0.4064108	0.5743817	0.4455301	0.7120097	0.6259827	0.4077843	0.0260224	0.6135515	0.4969915	0.6763929	0.6074012	0.3679019	0.1725705	0.4583476	0.2000598	0.3517135	0.1086651	0.1374469	0.2864600	0.4563182	0.1554530	0.1062732	0.1475929	0.2842599	0.3361339	0.4747138	0.6916510	0.3694244	0.2216530	0.1408608	0.1155742	0.6483048	0.6095164	0.6789713	0.2971312	0.2296625	0.4566431	0.7240628	0.5916457	0.0706700	0.4034271	0.0163522	0.4495937	0.2138166	0.3641052	0.2290861	0.0991226	0.6571283	0.1917044	0.3073807	0.4587999	0.3609711	0.1565205	0.6277351	0.2155465	0.3858458	0.6846267	0.3860951	0.2078356	0.1755075	0.0589853	0.1120685	0.1167122	0.0315714	0.4387644	0.0661984	0.0048519	0.1792173	0.3212036	0.2516941	0.5044237	0.4798689	0.1892500	0.3334082	0.7469179	0.1794103	0.0470923	0.3452882	0.5705772	0.1184833	0.1090698	0.2746521	0.5281764	0.4912113	0.4392221	0.7081290	0.6415343	0.3972627	0.0002572	0.4406070	0.5943197	0.0407156	0.7072847	0.0564983	0.5502160	0.2676164	0.0939044	0.0008145	0.1679351	0.1148859	0.1462550	0.0828774	0.2848448	0.0076696	0.0636014	0.3505726	0.2861616	0.0228323	0.6792432	0.6879814	0.6547510	0.6638893	0.3642421	0.3549826	0.0291313	0.5875202	0.0943902	0.7404622	0.0006325	0.0598926	0.1848287
